ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
10380,1972,Master,37787.0,1,0,2013-09-20,50,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,India
7037,1974,PhD,37087.0,1,0,2013-08-11,50,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,Saudi Arabia
11096,1952,2n Cycle,57247.0,0,1,2013-08-08,50,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,Spain
6374,1954,PhD,36930.0,0,1,2013-05-17,50,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,Spain
5552,1963,Master,48721.0,1,1,2013-05-13,50,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,Saudi Arabia
2245,1969,Master,43641.0,1,1,2013-04-22,50,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,Spain
6200,1951,Graduation,75903.0,0,1,2013-04-08,50,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,Spain
9904,1956,Graduation,71391.0,0,1,2013-03-29,50,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,Canada
10031,1976,PhD,16927.0,1,1,2013-02-10,50,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,Saudi Arabia
6642,1961,Graduation,27215.0,2,1,2013-01-23,50,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,Saudi Arabia
10882,1976,Graduation,53858.0,0,1,2012-11-09,50,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,Spain
5636,1963,Graduation,30983.0,0,0,2012-11-09,50,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,India
8692,1952,Graduation,43462.0,1,1,2012-09-12,50,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,Spain
8091,1956,Graduation,63943.0,0,1,2012-09-02,50,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,India
8080,1986,Graduation,26816.0,0,0,2012-08-17,50,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,India
8370,1976,2n Cycle,75484.0,0,1,2012-08-02,50,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,Canada
4550,1966,Master,33564.0,0,1,2014-06-24,51,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,Spain
3381,1953,Master,54348.0,1,1,2014-06-08,51,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,Canada
10556,1959,Graduation,54984.0,0,1,2014-05-24,51,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,Spain
9467,1984,Graduation,34738.0,1,0,2014-05-11,51,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,Spain
2891,1963,Graduation,68118.0,0,1,2013-10-18,51,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,USA
5011,1963,Graduation,68118.0,0,1,2013-10-18,51,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,Spain
8140,1973,Graduation,22682.0,1,0,2013-10-03,51,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,Australia
11039,1975,Graduation,51948.0,0,1,2013-09-17,51,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,Spain
78,1969,Graduation,25293.0,1,0,2013-09-15,51,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,Spain
5517,1969,Graduation,25293.0,1,0,2013-09-15,51,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,Australia
5290,1964,PhD,41551.0,1,1,2013-08-14,51,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,Canada
4128,1962,PhD,56067.0,0,1,2013-07-20,51,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,Saudi Arabia
8534,1952,Graduation,67433.0,0,2,2013-07-16,51,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,Spain
9592,1983,Graduation,22010.0,1,0,2013-06-30,51,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,Spain
8957,1952,2n Cycle,64831.0,1,1,2013-06-10,51,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,Saudi Arabia
9308,1954,Graduation,62820.0,0,0,2013-05-11,51,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,Saudi Arabia
544,1954,Graduation,62820.0,0,0,2013-05-11,51,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,Spain
5989,1959,2n Cycle,78353.0,0,1,2013-04-16,51,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,Canada
635,1966,Master,57183.0,1,1,2013-03-19,51,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,Spain
6673,1965,Graduation,23478.0,0,0,2013-03-19,51,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,USA
1710,1978,Graduation,30168.0,1,0,2013-03-07,51,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,Spain
523,1989,Graduation,37155.0,1,0,2013-01-31,51,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,Spain
8977,1985,Basic,16581.0,0,0,2013-01-12,51,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,Spain
9736,1980,Graduation,41850.0,1,1,2012-12-24,51,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,USA
1544,1967,Master,81380.0,0,0,2012-12-22,51,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,Canada
6575,1981,Graduation,56386.0,1,1,2012-10-27,51,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,Saudi Arabia
6147,1971,Graduation,25818.0,1,0,2012-10-18,51,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,Germany
6354,1984,Graduation,15345.0,1,0,2012-08-31,51,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,1,0,Spain
4769,1977,Master,57954.0,1,1,2014-06-18,52,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,Spain
7540,1952,Graduation,50300.0,0,1,2014-05-25,52,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,Spain
5247,1955,PhD,38725.0,1,1,2014-05-10,52,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,Spain
5987,1989,2n Cycle,10404.0,1,0,2014-05-04,52,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,Spain
9960,1991,Basic,26868.0,1,0,2014-04-30,52,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
10972,1949,Graduation,72298.0,0,0,2014-03-10,52,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,Spain
1399,1958,Graduation,72905.0,0,0,2014-01-21,52,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,Spain
2698,1976,Graduation,47025.0,0,1,2013-11-07,52,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,USA
6340,1985,Graduation,29938.0,1,0,2013-10-27,52,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
4107,1948,PhD,46681.0,0,2,2013-10-08,52,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,Spain
10906,1948,PhD,46681.0,0,2,2013-10-08,52,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,Saudi Arabia
2557,1970,Master,29548.0,1,0,2013-08-29,52,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,Spain
8786,1956,Master,62058.0,0,1,2013-05-26,52,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,Germany
7187,1969,Master,0.0,1,1,2013-05-18,52,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,Australia
6119,1963,PhD,36736.0,1,1,2013-05-10,52,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,Spain
2980,1952,Master,8820.0,1,1,2013-03-22,52,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0,Canada
3850,1963,Basic,14918.0,0,1,2012-12-07,52,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,India
1077,1974,Graduation,56715.0,0,0,2012-12-05,52,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,Spain
9733,1978,Basic,24882.0,1,0,2012-09-09,52,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,India
8462,1978,Basic,24882.0,1,0,2012-09-09,52,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,Spain
4764,1952,Master,40442.0,1,1,2012-08-19,52,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,1,0,Saudi Arabia
2223,1965,2n Cycle,64176.0,0,1,2012-08-03,52,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,Spain
7788,1983,PhD,23536.0,1,0,2014-06-04,53,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,Spain
5827,1958,Graduation,35246.0,1,1,2014-04-16,53,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,Saudi Arabia
2958,1978,Graduation,28442.0,2,0,2014-02-24,53,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,Spain
4954,1956,Graduation,48195.0,1,1,2014-01-21,53,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,Spain
3139,1982,2n Cycle,74116.0,0,0,2013-12-30,53,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,Saudi Arabia
9952,1947,Master,78093.0,0,0,2013-12-11,53,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,Saudi Arabia
8180,1952,Master,59354.0,1,1,2013-11-15,53,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0,USA
3276,1976,2n Cycle,36301.0,1,0,2013-10-25,53,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
4994,1943,Master,77598.0,0,0,2013-10-01,53,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,Spain
3598,1972,Graduation,62710.0,0,1,2013-05-23,53,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,Spain
945,1965,Graduation,36317.0,0,1,2013-05-22,53,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,Spain
5048,1971,PhD,42767.0,2,0,2013-05-11,53,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,Saudi Arabia
6214,1982,Master,43815.0,1,0,2013-04-05,53,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,Spain
6230,1971,Graduation,44421.0,1,1,2013-02-15,53,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,Spain
2968,1943,PhD,48948.0,0,0,2013-02-01,53,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,Australia
8800,1943,PhD,48948.0,0,0,2013-02-01,53,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,Saudi Arabia
1907,1950,Master,63120.0,0,1,2012-09-28,53,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,0,Spain
10478,1950,PhD,55517.0,1,1,2012-09-27,53,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,Saudi Arabia
4188,1957,Graduation,36864.0,0,1,2012-08-13,53,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,Australia
8720,1978,2n Cycle,0.0,0,0,2012-08-12,53,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0,India
2225,1977,Graduation,82582.0,0,0,2014-06-07,54,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,Australia
4790,1958,Graduation,79803.0,0,1,2014-06-02,54,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,Spain
1131,1967,PhD,52569.0,0,1,2014-04-05,54,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,Saudi Arabia
202,1948,PhD,82032.0,0,0,2014-04-05,54,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,India
9589,1948,PhD,82032.0,0,0,2014-04-05,54,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,India
3900,1972,Graduation,65685.0,0,1,2014-03-29,54,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,Canada
9958,1972,Graduation,65685.0,0,1,2014-03-29,54,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,Australia
8955,1957,PhD,40451.0,0,2,2014-02-16,54,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,Spain
10033,1973,2n Cycle,31163.0,1,0,2014-02-13,54,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,Germany
5751,1973,2n Cycle,31163.0,1,0,2014-02-13,54,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,Canada
3308,1952,Graduation,35704.0,1,1,2014-01-03,54,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,Saudi Arabia
7297,1973,Graduation,7500.0,1,0,2013-12-26,54,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia
8008,1983,Graduation,36075.0,1,0,2013-12-09,54,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,Spain
1232,1982,PhD,70038.0,0,0,2013-10-25,54,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,Germany
2345,1982,PhD,70038.0,0,0,2013-10-25,54,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,Australia
1628,1971,Graduation,71796.0,0,0,2013-10-24,54,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,Saudi Arabia
5081,1967,2n Cycle,47821.0,1,1,2013-10-20,54,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,Spain
839,1975,PhD,45503.0,1,0,2013-09-25,54,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,Spain
3706,1978,Graduation,28647.0,1,0,2013-08-21,54,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,Spain
5154,1972,Master,37760.0,1,0,2013-08-11,54,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,Spain
8584,1952,PhD,85431.0,0,0,2013-06-08,54,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,Spain
6583,1955,2n Cycle,72635.0,0,0,2013-06-03,54,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,Spain
3433,1955,2n Cycle,72635.0,0,0,2013-06-03,54,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,Spain
10486,1948,Graduation,77142.0,0,0,2013-05-29,54,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,Spain
8687,1978,Graduation,53172.0,0,1,2013-05-06,54,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,India
7842,1968,Graduation,36065.0,1,1,2013-03-31,54,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,Spain
3749,1973,Graduation,73926.0,0,0,2013-03-02,54,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,Canada
1331,1977,Graduation,35790.0,1,0,2013-01-02,54,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,Australia
5995,1962,Graduation,39552.0,1,1,2012-12-18,54,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,Spain
8985,1964,2n Cycle,68316.0,0,1,2012-11-04,54,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,Spain
2798,1977,PhD,102160.0,0,0,2012-11-02,54,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,0,Saudi Arabia
7108,1965,Master,51390.0,1,1,2012-09-08,54,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,Saudi Arabia
2781,1981,Graduation,72066.0,0,0,2014-06-23,55,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,0,Saudi Arabia
3623,1976,Graduation,21675.0,1,0,2014-06-11,55,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,India
194,1965,Graduation,48006.0,1,1,2014-06-09,55,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,Spain
10833,1975,Graduation,65106.0,0,1,2014-05-24,55,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,Spain
2315,1960,Graduation,58401.0,0,1,2014-04-20,55,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,Spain
6336,1960,Graduation,29315.0,1,1,2014-04-06,55,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,Saudi Arabia
10738,1951,Master,49389.0,1,1,2013-08-29,55,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,Australia
8286,1965,PhD,51717.0,0,1,2013-08-20,55,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,Saudi Arabia
2166,1960,2n Cycle,46779.0,1,1,2013-07-12,55,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,Saudi Arabia
10691,1960,Master,28520.0,1,1,2013-06-14,55,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,Spain
9739,1963,Graduation,34377.0,0,1,2013-01-19,55,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,Spain
1829,1961,PhD,54959.0,0,1,2013-01-19,55,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,0,Spain
6260,1955,Master,82384.0,0,0,2012-11-19,55,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,Australia
10448,1956,Graduation,46998.0,0,1,2012-10-22,55,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,Spain
1343,1968,Graduation,58554.0,1,1,2012-09-26,55,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,USA
4749,1968,Graduation,58554.0,1,1,2012-09-26,55,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,India
531,1954,PhD,57333.0,0,1,2012-09-22,55,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,0,Spain
6905,1994,Graduation,80685.0,0,0,2012-08-22,55,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,Spain
1045,1965,Graduation,52117.0,0,1,2012-08-16,55,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,Spain
4012,1972,PhD,62220.0,0,1,2012-08-11,55,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,Germany
5529,1946,PhD,64014.0,2,1,2014-06-10,56,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,Canada
4001,1946,PhD,64014.0,2,1,2014-06-10,56,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,Saudi Arabia
10420,1955,Master,46390.0,0,1,2014-05-05,56,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,USA
7723,1979,Graduation,75507.0,0,0,2014-05-02,56,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,Germany
2963,1979,Graduation,75507.0,0,0,2014-05-02,56,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,Australia
10634,1951,Master,59412.0,0,0,2014-04-19,56,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,Spain
5180,1968,PhD,50616.0,0,1,2014-04-18,56,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,Spain
6866,1969,Master,35924.0,1,1,2014-03-23,56,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
1328,1982,2n Cycle,57937.0,0,1,2014-02-16,56,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,Saudi Arabia
1139,1984,PhD,73356.0,0,0,2014-02-06,56,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,Spain
4961,1974,Master,21255.0,1,0,2014-01-21,56,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,Spain
5177,1974,Master,58494.0,0,1,2013-12-12,56,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,Saudi Arabia
2075,1969,Graduation,72460.0,0,0,2013-11-14,56,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,Saudi Arabia
3428,1991,PhD,68682.0,0,0,2013-10-06,56,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,Spain
4500,1991,PhD,68682.0,0,0,2013-10-06,56,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,Spain
7369,1981,Master,36959.0,1,0,2013-10-02,56,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,Spain
4381,1971,PhD,46463.0,1,1,2013-08-18,56,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,Spain
9964,1979,Graduation,61825.0,0,1,2013-08-07,56,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,Spain
1630,1979,Graduation,61825.0,0,1,2013-08-07,56,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,Spain
5012,1989,Graduation,28691.0,1,0,2013-07-04,56,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain
6918,1989,Graduation,28691.0,1,0,2013-07-04,56,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain
7822,1976,Graduation,54058.0,0,1,2013-06-04,56,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,Spain
10156,1975,Graduation,84196.0,0,1,2013-06-03,56,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,Spain
3033,1963,Master,38620.0,0,0,2013-05-11,56,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,Australia
4119,1963,Master,38620.0,0,0,2013-05-11,56,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,Germany
11110,1973,Graduation,3502.0,1,0,2013-04-13,56,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,India
332,1957,Graduation,47743.0,0,1,2013-03-22,56,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,Spain
737,1949,PhD,80360.0,0,0,2013-03-03,56,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,Spain
10319,1971,Graduation,66303.0,0,1,2013-02-26,56,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,Spain
2683,1969,Graduation,52413.0,0,2,2013-02-02,56,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,Canada
3445,1956,Graduation,60714.0,0,0,2013-01-17,56,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,Saudi Arabia
10913,1984,Master,31385.0,1,0,2012-12-05,56,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,Spain
4427,1995,2n Cycle,83257.0,0,0,2012-09-18,56,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,Spain
8717,1975,PhD,80427.0,0,1,2012-09-12,56,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,India
2066,1949,Graduation,38823.0,0,1,2012-08-30,56,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,Spain
3340,1977,Graduation,42014.0,1,0,2012-08-17,56,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,Canada
8685,1977,Graduation,42014.0,1,0,2012-08-17,56,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,Saudi Arabia
4149,1948,PhD,76140.0,0,0,2014-05-13,57,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,Spain
8726,1964,2n Cycle,41713.0,1,1,2014-04-29,57,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,Canada
2295,1954,PhD,62670.0,0,1,2014-02-02,57,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,Saudi Arabia
3283,1972,2n Cycle,70932.0,0,1,2014-01-19,57,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,Spain
1915,1951,PhD,78939.0,0,0,2013-12-12,57,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,Germany
800,1960,Graduation,44512.0,1,1,2013-08-30,57,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,Saudi Arabia
9166,1968,Graduation,63967.0,0,1,2013-08-09,57,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,Spain
5147,1948,Graduation,90842.0,0,0,2013-07-29,57,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,Spain
13,1947,PhD,25358.0,0,1,2013-07-22,57,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
8557,1982,Graduation,0.0,1,0,2013-06-17,57,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,Australia
8724,1982,Graduation,28567.0,1,0,2013-06-17,57,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,Spain
9381,1978,Graduation,66373.0,1,1,2013-06-12,57,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,Australia
9384,1978,Graduation,66373.0,1,1,2013-06-12,57,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,Australia
3560,1952,Graduation,83844.0,0,0,2013-05-12,57,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,Germany
241,1952,Graduation,83844.0,0,0,2013-05-12,57,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,Spain
7521,1952,Graduation,83844.0,0,0,2013-05-12,57,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,Canada
9799,1968,PhD,83664.0,1,1,2013-05-08,57,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,Spain
5123,1951,Master,27450.0,0,0,2013-04-15,57,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,Spain
448,1978,PhD,54880.0,1,0,2013-03-01,57,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,Spain
4837,1965,PhD,71322.0,0,1,2013-02-16,57,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,Spain
9365,1976,PhD,60000.0,0,1,2012-12-22,57,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,Spain
8932,1969,Master,65176.0,0,1,2012-10-29,57,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,Saudi Arabia
7055,1952,PhD,61010.0,0,1,2012-10-09,57,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,Canada
3537,1981,Graduation,31089.0,1,0,2012-08-17,57,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,Spain
9081,1988,Graduation,20518.0,1,0,2014-05-18,58,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,Spain
4988,1948,PhD,34469.0,1,1,2014-05-04,58,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,Saudi Arabia
1050,1952,Graduation,28332.0,0,0,2014-04-30,58,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,Germany
5610,1965,Graduation,33456.0,1,1,2014-04-21,58,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,India
3526,1968,PhD,38443.0,1,1,2014-01-27,58,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,Spain
5136,1973,Graduation,65333.0,0,1,2014-01-17,58,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,Canada
