Reporting starts,Reporting ends,Campaign,Delivery,Mobile app installs,Mobile app actions,Cost per mobile app install,Cost per mobile app action,Desktop app installs,Desktop app engagement,Cost per desktop app install,Cost per desktop app engagement,Post reactions,Post comments,Post shares
2015-03-04,2015-03-04,75,inactive,18.0,0.0,2.222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-03-02,2015-03-02,75,inactive,16.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-14,2015-02-14,75,inactive,1.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-12-17,2014-12-17,78,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-12-15,2014-12-15,78,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-12-14,2014-12-14,78,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-28,2014-02-28,74,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2015-10-20,2015-10-20,4,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-17,2015-10-17,5,inactive,1.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-14,2015-10-14,5,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,2015-08-28,7,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-27,2015-08-27,7,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,8,inactive,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,9,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,10,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,11,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,12,inactive,1.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,13,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,10,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,14,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,11,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,12,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,13,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,8,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,9,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,13,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,14,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,10,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,9,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,12,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,11,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,15,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,15,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,15,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,2015-08-05,17,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,2015-08-05,16,inactive,5.0,0.0,2.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,2015-08-04,16,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,2015-08-04,17,inactive,2.0,0.0,1.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,2015-08-03,17,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,2015-08-03,16,inactive,2.0,0.0,2.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-02,2015-08-02,17,inactive,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-02,2015-08-02,16,inactive,10.0,0.0,1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015-08-01,17,inactive,1.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015-08-01,16,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,2015-07-31,16,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,2015-07-31,17,inactive,1.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,2015-07-30,17,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,2015-07-30,16,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,2015-07-29,16,inactive,1.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,2015-07-29,17,inactive,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-28,2015-07-28,16,inactive,7.0,0.0,1.031428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,2015-07-25,17,inactive,4.0,0.0,1.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-24,2015-07-24,16,inactive,5.0,0.0,1.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-24,2015-07-24,17,inactive,3.0,0.0,2.136666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-23,2015-07-23,17,inactive,5.0,0.0,1.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-22,2015-07-22,17,inactive,6.0,0.0,1.668333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,2015-07-18,17,inactive,23.0,0.0,1.105652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,18,inactive,2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,19,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,20,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,21,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,22,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,23,inactive,2.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,24,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,25,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,26,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,2015-07-16,27,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,27,inactive,1.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,23,inactive,5.0,0.0,1.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,24,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,19,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,28,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,2015-07-15,20,inactive,2.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,25,inactive,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,21,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,20,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,23,inactive,2.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,19,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,28,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,22,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,18,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,24,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-13,17,inactive,3.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-13,25,inactive,1.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-13,16,inactive,4.0,0.0,1.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-13,27,inactive,1.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-13,20,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-13,23,inactive,1.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2015-07-13,19,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,2015-08-28,29,inactive,3.0,0.0,2.296666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,2015-08-06,29,inactive,17.0,0.0,1.940588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-08-04,2015-08-04,29,inactive,7.0,0.0,1.447142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-08-03,2015-08-03,29,inactive,1.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015-08-01,29,inactive,4.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,2015-07-29,29,inactive,8.0,0.0,1.40375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-27,2015-07-27,29,inactive,10.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-23,2015-07-23,29,inactive,9.0,0.0,1.596666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-17,2015-07-17,29,inactive,13.0,0.0,1.243846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,2015-07-14,29,inactive,36.0,0.0,1.516388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,30,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,31,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,32,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,33,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,34,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,31,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,34,inactive,2.0,0.0,2.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,32,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,35,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,33,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,30,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,34,inactive,3.0,0.0,2.746666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,35,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,36,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,33,inactive,4.0,0.0,2.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,32,inactive,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,39,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,31,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,40,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,2015-07-08,30,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,32,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,35,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,36,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,40,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,41,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,33,inactive,4.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,39,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,30,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,42,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,30,inactive,1.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,35,inactive,3.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,33,inactive,1.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,32,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,36,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,41,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,40,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,31,inactive,9.0,0.0,2.275555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,39,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,39,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,33,inactive,8.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,40,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,41,inactive,2.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-07-05,2015-07-05,35,inactive,5.0,0.0,2.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,34,inactive,8.0,0.0,1.9925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,32,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,36,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,42,inactive,3.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,41,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,35,inactive,1.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,36,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,34,inactive,5.0,0.0,2.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,33,inactive,3.0,0.0,2.696666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,42,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,2015-07-04,39,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,34,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,39,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,41,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,32,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,33,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,40,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,42,inactive,3.0,0.0,2.786666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,36,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,2015-07-03,35,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,33,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,2015-07-02,42,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,38,inactive,1.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,38,inactive,1.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,2015-06-23,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,2015-06-22,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,38,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,2015-06-20,38,inactive,1.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,38,inactive,1.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,2015-06-18,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,2015-06-17,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,2015-06-16,37,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,2015-07-07,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,2015-07-06,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,2015-07-05,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015-07-01,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,2015-06-30,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,2015-06-29,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,2015-06-28,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,2015-06-21,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,2015-06-19,43,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,45,inactive,2.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,46,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,2015-07-10,51,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,51,inactive,2.0,0.0,2.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,49,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,2015-07-09,44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
